,trials,trial_keys,trial_type
1445,1445,3,Random
1446,1446,1,Random
1447,1447,3,Random
1448,1448,3,Random
1449,1449,3,Random
1450,1450,1,Random
1451,1451,2,Random
1452,1452,1,Random
1453,1453,1,Random
1454,1454,2,Random
1455,1455,4,Random
1456,1456,2,Random
1457,1457,4,Random
1458,1458,1,Random
1459,1459,3,Random
1460,1460,2,No transition
1461,1461,2,Random
1462,1462,1,Random
1463,1463,1,Random
1464,1464,3,Random
1465,1465,2,Random
1466,1466,1,Random
1467,1467,2,Random
1468,1468,1,Random
1469,1469,4,Random
1470,1470,3,Random
1471,1471,1,Random
1472,1472,4,Random
1473,1473,1,Random
1474,1474,4,Random
1475,1475,1,Random
1476,1476,3,Random
1477,1477,1,Random
1478,1478,1,Random
1479,1479,4,Random
1480,1480,3,No transition
1481,1481,1,Random
1482,1482,1,Random
1483,1483,1,Random
1484,1484,2,Random
1485,1485,4,Random
1486,1486,1,Random
1487,1487,2,Random
1488,1488,1,Random
1489,1489,2,Random
1490,1490,4,Random
1491,1491,4,Random
1492,1492,4,Random
1493,1493,1,Random
1494,1494,3,Random
1495,1495,3,Random
1496,1496,1,Random
1497,1497,3,Random
1498,1498,1,Random
1499,1499,2,Random
1500,1500,1,No transition
1501,1501,2,Random
1502,1502,4,Random
1503,1503,4,Random
1504,1504,3,Random
1505,1505,4,Random
1506,1506,3,Random
1507,1507,1,Random
1508,1508,3,Random
1509,1509,3,Random
1510,1510,3,Random
1511,1511,4,Random
1512,1512,1,Random
1513,1513,2,Random
1514,1514,2,Random
1515,1515,3,Random
1516,1516,2,Random
1517,1517,4,Random
1518,1518,1,Random
1519,1519,1,Random
1520,1520,4,No transition
1521,1521,2,Random
1522,1522,4,Random
1523,1523,1,Random
1524,1524,3,Random
1525,1525,2,Random
1526,1526,1,Random
1527,1527,3,Random
1528,1528,2,Random
1529,1529,2,Random
1530,1530,3,Random
1531,1531,4,Random
1532,1532,1,Random
1533,1533,2,Random
1534,1534,2,Random
1535,1535,3,Random
1536,1536,3,Random
1537,1537,4,Random
1538,1538,1,Random
1539,1539,3,Random
1540,1540,2,No transition
1541,1541,3,Random
1542,1542,2,Random
1543,1543,3,Random
1544,1544,3,Random
1545,1545,1,Random
1546,1546,3,Random
1547,1547,2,Random
1548,1548,4,Random
1549,1549,4,Random
1550,1550,1,Random
1551,1551,2,Random
1552,1552,1,Random
1553,1553,1,Random
1554,1554,3,Random
1555,1555,2,Random
1556,1556,2,Random
1557,1557,1,Random
1558,1558,4,Random
1559,1559,1,Random
1560,1560,2,No transition
1561,1561,1,Random
1562,1562,1,Random
1563,1563,4,Random
1564,1564,4,Random
1565,1565,3,Random
1566,1566,4,Random
1567,1567,1,Random
1568,1568,3,Random
1569,1569,2,Random
1570,1570,3,Random
1571,1571,2,Random
1572,1572,1,Random
1573,1573,2,Random
1574,1574,2,Random
1575,1575,4,Random
1576,1576,1,Random
1577,1577,1,Random
1578,1578,1,Random
1579,1579,3,Random
1580,1580,1,No transition
1581,1581,3,Random
1582,1582,3,Random
1583,1583,1,Random
1584,1584,3,Random
1585,1585,1,Random
1586,1586,4,Random
1587,1587,3,Random
1588,1588,2,Random
1589,1589,2,Random
1590,1590,3,Random
1591,1591,3,Random
1592,1592,3,Random
1593,1593,1,Random
1594,1594,4,Random
1595,1595,4,Random
1596,1596,3,Random
1597,1597,1,Random
1598,1598,4,Random
1599,1599,3,Random
1600,1600,4,No transition
1601,1601,2,Random
1602,1602,1,Random
1603,1603,4,Random
1604,1604,2,Random
1605,1605,1,Random
1606,1606,4,Random
1607,1607,1,Random
1608,1608,4,Random
1609,1609,1,Random
1610,1610,2,Random
1611,1611,4,Random
1612,1612,1,Random
1613,1613,2,Random
1614,1614,1,Random
1615,1615,3,Random
1616,1616,4,Random
1617,1617,4,Random
1618,1618,3,Random
1619,1619,1,Random
1620,1620,3,No transition
1621,1621,4,low_prob
1622,1622,3,low_prob
1623,1623,1,low_prob
1624,1624,3,high_prob
1625,1625,1,low_prob
1626,1626,3,high_prob
1627,1627,2,low_prob
1628,1628,1,low_prob
1629,1629,3,high_prob
1630,1630,4,low_prob
1631,1631,1,low_prob
1632,1632,4,low_prob
1633,1633,2,high_prob
1634,1634,4,low_prob
1635,1635,2,high_prob
1636,1636,4,low_prob
1637,1637,2,high_prob
1638,1638,4,low_prob
1639,1639,2,high_prob
1640,1640,1,No transition
1641,1641,3,high_prob
1642,1642,4,low_prob
1643,1643,3,low_prob
1644,1644,2,low_prob
1645,1645,4,low_prob
1646,1646,2,high_prob
1647,1647,4,low_prob
1648,1648,2,high_prob
1649,1649,1,low_prob
1650,1650,3,high_prob
1651,1651,2,low_prob
1652,1652,3,low_prob
1653,1653,1,low_prob
1654,1654,3,high_prob
1655,1655,4,low_prob
1656,1656,2,high_prob
1657,1657,1,low_prob
1658,1658,3,high_prob
1659,1659,2,low_prob
1660,1660,2,No transition
1661,1661,3,low_prob
1662,1662,4,low_prob
1663,1663,2,high_prob
1664,1664,1,low_prob
1665,1665,4,low_prob
1666,1666,2,high_prob
1667,1667,1,low_prob
1668,1668,3,high_prob
1669,1669,1,low_prob
1670,1670,3,high_prob
1671,1671,1,low_prob
1672,1672,3,high_prob
1673,1673,2,low_prob
1674,1674,3,low_prob
1675,1675,4,low_prob
1676,1676,2,high_prob
1677,1677,1,low_prob
1678,1678,3,high_prob
1679,1679,4,low_prob
1680,1680,4,No transition
1681,1681,3,low_prob
1682,1682,1,low_prob
1683,1683,4,low_prob
1684,1684,2,high_prob
1685,1685,3,low_prob
1686,1686,2,low_prob
1687,1687,1,low_prob
1688,1688,2,low_prob
1689,1689,3,low_prob
1690,1690,1,low_prob
1691,1691,3,high_prob
1692,1692,1,low_prob
1693,1693,2,low_prob
1694,1694,1,low_prob
1695,1695,3,high_prob
1696,1696,4,low_prob
1697,1697,3,low_prob
1698,1698,1,low_prob
1699,1699,3,high_prob
1700,1700,3,No transition
1701,1701,4,low_prob
1702,1702,2,high_prob
1703,1703,4,low_prob
1704,1704,3,low_prob
1705,1705,1,low_prob
1706,1706,4,low_prob
1707,1707,1,low_prob
1708,1708,3,high_prob
1709,1709,1,low_prob
1710,1710,3,high_prob
1711,1711,2,low_prob
1712,1712,1,low_prob
1713,1713,3,high_prob
1714,1714,4,low_prob
1715,1715,1,low_prob
1716,1716,3,high_prob
1717,1717,4,low_prob
1718,1718,2,high_prob
1719,1719,3,low_prob
1720,1720,1,No transition
1721,1721,4,low_prob
1722,1722,2,high_prob
1723,1723,3,low_prob
1724,1724,1,low_prob
1725,1725,3,high_prob
1726,1726,2,low_prob
1727,1727,4,low_prob
1728,1728,2,high_prob
1729,1729,4,low_prob
1730,1730,2,high_prob
1731,1731,3,low_prob
1732,1732,2,low_prob
1733,1733,1,low_prob
1734,1734,3,high_prob
1735,1735,2,low_prob
1736,1736,3,low_prob
1737,1737,4,low_prob
1738,1738,2,high_prob
1739,1739,1,low_prob
1740,1740,4,No transition
1741,1741,3,low_prob
1742,1742,2,low_prob
1743,1743,1,low_prob
1744,1744,3,high_prob
1745,1745,1,low_prob
1746,1746,3,high_prob
1747,1747,4,low_prob
1748,1748,1,low_prob
1749,1749,2,low_prob
1750,1750,4,low_prob
1751,1751,1,low_prob
1752,1752,3,high_prob
1753,1753,1,low_prob
1754,1754,3,high_prob
1755,1755,4,low_prob
1756,1756,2,high_prob
1757,1757,4,low_prob
1758,1758,2,high_prob
1759,1759,3,low_prob
1760,1760,4,No transition
1761,1761,3,low_prob
1762,1762,1,low_prob
1763,1763,3,high_prob
1764,1764,1,low_prob
1765,1765,3,high_prob
1766,1766,2,low_prob
1767,1767,4,low_prob
1768,1768,2,high_prob
1769,1769,1,low_prob
1770,1770,3,high_prob
1771,1771,1,low_prob
1772,1772,4,low_prob
1773,1773,1,low_prob
1774,1774,3,high_prob
1775,1775,4,low_prob
1776,1776,2,high_prob
1777,1777,3,low_prob
1778,1778,4,low_prob
1779,1779,2,high_prob
1780,1780,2,No transition
1781,1781,3,low_prob
1782,1782,1,low_prob
1783,1783,3,high_prob
1784,1784,2,low_prob
1785,1785,4,low_prob
1786,1786,1,low_prob
1787,1787,2,low_prob
1788,1788,3,low_prob
1789,1789,1,low_prob
1790,1790,3,high_prob
1791,1791,4,low_prob
1792,1792,1,low_prob
1793,1793,3,high_prob
1794,1794,2,low_prob
1795,1795,1,low_prob
1796,1796,3,high_prob
1797,1797,1,low_prob
1798,1798,3,high_prob
1799,1799,1,low_prob
1800,1800,1,No transition
1801,1801,3,high_prob
1802,1802,1,low_prob
1803,1803,3,high_prob
1804,1804,4,low_prob
1805,1805,2,high_prob
1806,1806,3,low_prob
1807,1807,4,low_prob
1808,1808,2,high_prob
1809,1809,1,low_prob
1810,1810,3,high_prob
1811,1811,1,low_prob
1812,1812,3,high_prob
1813,1813,1,low_prob
1814,1814,3,high_prob
1815,1815,1,low_prob
1816,1816,3,high_prob
1817,1817,1,low_prob
1818,1818,3,high_prob
1819,1819,4,low_prob
1820,1820,3,No transition
1821,1821,1,low_prob
1822,1822,4,low_prob
1823,1823,1,low_prob
1824,1824,2,low_prob
1825,1825,1,low_prob
1826,1826,4,low_prob
1827,1827,2,high_prob
1828,1828,1,low_prob
1829,1829,3,high_prob
1830,1830,1,low_prob
1831,1831,3,high_prob
1832,1832,1,low_prob
1833,1833,3,high_prob
1834,1834,2,low_prob
1835,1835,4,low_prob
1836,1836,3,low_prob
1837,1837,2,low_prob
1838,1838,3,low_prob
1839,1839,1,low_prob
1840,1840,2,No transition
1841,1841,4,low_prob
1842,1842,1,low_prob
1843,1843,3,high_prob
1844,1844,4,low_prob
1845,1845,1,low_prob
1846,1846,3,high_prob
1847,1847,4,low_prob
1848,1848,3,low_prob
1849,1849,2,low_prob
1850,1850,4,low_prob
1851,1851,3,low_prob
1852,1852,4,low_prob
1853,1853,2,high_prob
1854,1854,3,low_prob
1855,1855,4,low_prob
1856,1856,2,high_prob
1857,1857,1,low_prob
1858,1858,3,high_prob
1859,1859,1,low_prob
1860,1860,2,No transition
1861,1861,4,low_prob
1862,1862,2,high_prob
1863,1863,4,low_prob
1864,1864,3,low_prob
1865,1865,4,low_prob
1866,1866,2,high_prob
1867,1867,4,low_prob
1868,1868,2,high_prob
1869,1869,1,low_prob
1870,1870,2,low_prob
1871,1871,1,low_prob
1872,1872,3,high_prob
1873,1873,2,low_prob
1874,1874,1,low_prob
1875,1875,3,high_prob
1876,1876,2,low_prob
1877,1877,3,low_prob
1878,1878,4,low_prob
1879,1879,2,high_prob
1880,1880,3,No transition
1881,1881,2,low_prob
1882,1882,3,low_prob
1883,1883,2,low_prob
1884,1884,4,low_prob
1885,1885,1,low_prob
1886,1886,3,high_prob
1887,1887,2,low_prob
1888,1888,4,low_prob
1889,1889,2,high_prob
1890,1890,4,low_prob
1891,1891,2,high_prob
1892,1892,1,low_prob
1893,1893,3,high_prob
1894,1894,2,low_prob
1895,1895,1,low_prob
1896,1896,4,low_prob
1897,1897,2,high_prob
1898,1898,1,low_prob
1899,1899,3,high_prob
1900,1900,3,No transition
1901,1901,1,low_prob
1902,1902,4,low_prob
1903,1903,3,low_prob
1904,1904,4,low_prob
1905,1905,2,high_prob
1906,1906,1,low_prob
1907,1907,4,low_prob
1908,1908,2,high_prob
1909,1909,4,low_prob
1910,1910,2,high_prob
1911,1911,1,low_prob
1912,1912,3,high_prob
1913,1913,4,low_prob
1914,1914,2,high_prob
1915,1915,1,low_prob
1916,1916,2,low_prob
1917,1917,3,low_prob
1918,1918,4,low_prob
1919,1919,3,low_prob
1920,1920,4,No transition
1921,1921,2,high_prob
1922,1922,3,low_prob
1923,1923,2,low_prob
1924,1924,1,low_prob
1925,1925,3,high_prob
1926,1926,1,low_prob
1927,1927,4,low_prob
1928,1928,2,high_prob
1929,1929,3,low_prob
1930,1930,1,low_prob
1931,1931,2,low_prob
1932,1932,4,low_prob
1933,1933,2,high_prob
1934,1934,3,low_prob
1935,1935,1,low_prob
1936,1936,3,high_prob
1937,1937,2,low_prob
1938,1938,3,low_prob
1939,1939,2,low_prob
1940,1940,1,No transition
1941,1941,2,low_prob
1942,1942,1,low_prob
1943,1943,4,low_prob
1944,1944,2,high_prob
1945,1945,4,low_prob
1946,1946,2,high_prob
1947,1947,3,low_prob
1948,1948,4,low_prob
1949,1949,2,high_prob
1950,1950,4,low_prob
1951,1951,2,high_prob
1952,1952,4,low_prob
1953,1953,1,low_prob
1954,1954,3,high_prob
1955,1955,1,low_prob
1956,1956,3,high_prob
1957,1957,1,low_prob
1958,1958,2,low_prob
1959,1959,4,low_prob
1960,1960,4,No transition
1961,1961,2,high_prob
1962,1962,4,low_prob
1963,1963,1,low_prob
1964,1964,3,high_prob
1965,1965,1,low_prob
1966,1966,3,high_prob
1967,1967,1,low_prob
1968,1968,4,low_prob
1969,1969,1,low_prob
1970,1970,3,high_prob
1971,1971,2,low_prob
1972,1972,3,low_prob
1973,1973,4,low_prob
1974,1974,2,high_prob
1975,1975,4,low_prob
1976,1976,2,high_prob
1977,1977,3,low_prob
1978,1978,1,low_prob
1979,1979,3,high_prob
1980,1980,4,No transition
1981,1981,3,low_prob
1982,1982,4,low_prob
1983,1983,2,high_prob
1984,1984,1,low_prob
1985,1985,3,high_prob
1986,1986,2,low_prob
1987,1987,4,low_prob
1988,1988,3,low_prob
1989,1989,4,low_prob
1990,1990,3,low_prob
1991,1991,2,low_prob
1992,1992,4,low_prob
1993,1993,2,high_prob
1994,1994,1,low_prob
1995,1995,3,high_prob
1996,1996,4,low_prob
1997,1997,1,low_prob
1998,1998,3,high_prob
1999,1999,2,low_prob
2000,2000,3,No transition
2001,2001,4,low_prob
2002,2002,2,high_prob
2003,2003,4,low_prob
2004,2004,2,high_prob
2005,2005,1,low_prob
2006,2006,2,low_prob
2007,2007,4,low_prob
2008,2008,2,high_prob
2009,2009,3,low_prob
2010,2010,4,low_prob
2011,2011,2,high_prob
2012,2012,3,low_prob
2013,2013,2,low_prob
2014,2014,3,low_prob
2015,2015,4,low_prob
2016,2016,3,low_prob
2017,2017,2,low_prob
2018,2018,3,low_prob
2019,2019,4,low_prob
2020,2020,3,No transition
2021,2021,4,low_prob
2022,2022,3,low_prob
2023,2023,4,low_prob
2024,2024,2,high_prob
2025,2025,3,low_prob
2026,2026,1,low_prob
2027,2027,3,high_prob
2028,2028,2,low_prob
2029,2029,4,low_prob
2030,2030,2,high_prob
2031,2031,3,low_prob
2032,2032,4,low_prob
2033,2033,3,low_prob
2034,2034,4,low_prob
2035,2035,2,high_prob
2036,2036,3,low_prob
2037,2037,2,low_prob
2038,2038,4,low_prob
2039,2039,2,high_prob
2040,2040,1,No transition
2041,2041,3,high_prob
2042,2042,4,low_prob
2043,2043,3,low_prob
2044,2044,2,low_prob
2045,2045,3,low_prob
2046,2046,1,low_prob
2047,2047,3,high_prob
2048,2048,4,low_prob
2049,2049,2,high_prob
2050,2050,1,low_prob
2051,2051,2,low_prob
2052,2052,3,low_prob
2053,2053,2,low_prob
2054,2054,1,low_prob
2055,2055,3,high_prob
2056,2056,2,low_prob
2057,2057,4,low_prob
2058,2058,2,high_prob
2059,2059,1,low_prob
2060,2060,2,No transition
2061,2061,1,low_prob
2062,2062,2,low_prob
2063,2063,1,low_prob
2064,2064,3,high_prob
2065,2065,2,low_prob
2066,2066,3,low_prob
2067,2067,4,low_prob
2068,2068,2,high_prob
2069,2069,4,low_prob
2070,2070,2,high_prob
2071,2071,4,low_prob
2072,2072,2,high_prob
2073,2073,1,low_prob
2074,2074,3,high_prob
2075,2075,2,low_prob
2076,2076,4,low_prob
2077,2077,1,low_prob
2078,2078,3,high_prob
2079,2079,2,low_prob
2080,2080,1,No transition
2081,2081,3,high_prob
2082,2082,1,low_prob
2083,2083,3,high_prob
2084,2084,4,low_prob
2085,2085,3,low_prob
2086,2086,1,low_prob
2087,2087,3,high_prob
2088,2088,1,low_prob
2089,2089,4,low_prob
2090,2090,2,high_prob
2091,2091,1,low_prob
2092,2092,3,high_prob
2093,2093,1,low_prob
2094,2094,4,low_prob
2095,2095,2,high_prob
2096,2096,3,low_prob
2097,2097,2,low_prob
2098,2098,3,low_prob
2099,2099,2,low_prob
2100,2100,4,No transition
2101,2101,2,high_prob
2102,2102,1,low_prob
2103,2103,3,high_prob
2104,2104,2,low_prob
2105,2105,4,low_prob
2106,2106,1,low_prob
2107,2107,3,high_prob
2108,2108,1,low_prob
2109,2109,2,low_prob
2110,2110,4,low_prob
2111,2111,1,low_prob
2112,2112,4,low_prob
2113,2113,2,high_prob
2114,2114,3,low_prob
2115,2115,2,low_prob
2116,2116,1,low_prob
2117,2117,2,low_prob
2118,2118,1,low_prob
2119,2119,3,high_prob
2120,2120,3,No transition
2121,2121,2,low_prob
2122,2122,1,low_prob
2123,2123,2,low_prob
2124,2124,3,low_prob
2125,2125,4,low_prob
2126,2126,2,high_prob
2127,2127,1,low_prob
2128,2128,3,high_prob
2129,2129,1,low_prob
2130,2130,3,high_prob
2131,2131,4,low_prob
2132,2132,2,high_prob
2133,2133,4,low_prob
2134,2134,2,high_prob
2135,2135,3,low_prob
2136,2136,4,low_prob
2137,2137,2,high_prob
2138,2138,3,low_prob
2139,2139,2,low_prob
2140,2140,3,No transition
2141,2141,2,low_prob
2142,2142,3,low_prob
2143,2143,1,low_prob
2144,2144,3,high_prob
2145,2145,1,low_prob
2146,2146,2,low_prob
2147,2147,3,low_prob
2148,2148,2,low_prob
2149,2149,1,low_prob
2150,2150,3,high_prob
2151,2151,2,low_prob
2152,2152,4,low_prob
2153,2153,2,high_prob
2154,2154,1,low_prob
2155,2155,2,low_prob
2156,2156,4,low_prob
2157,2157,1,low_prob
2158,2158,2,low_prob
2159,2159,4,low_prob
2160,2160,3,No transition
2161,2161,1,low_prob
2162,2162,3,high_prob
2163,2163,1,low_prob
2164,2164,4,low_prob
2165,2165,1,low_prob
2166,2166,2,low_prob
2167,2167,1,low_prob
2168,2168,2,low_prob
2169,2169,3,low_prob
2170,2170,4,low_prob
2171,2171,2,high_prob
2172,2172,4,low_prob
2173,2173,1,low_prob
2174,2174,3,high_prob
2175,2175,1,low_prob
2176,2176,3,high_prob
2177,2177,2,low_prob
2178,2178,1,low_prob
2179,2179,3,high_prob
2180,2180,1,No transition
2181,2181,3,high_prob
2182,2182,4,low_prob
2183,2183,1,low_prob
2184,2184,3,high_prob
2185,2185,2,low_prob
2186,2186,1,low_prob
2187,2187,3,high_prob
2188,2188,2,low_prob
2189,2189,1,low_prob
2190,2190,3,high_prob
2191,2191,2,low_prob
2192,2192,1,low_prob
2193,2193,2,low_prob
2194,2194,4,low_prob
2195,2195,3,low_prob
2196,2196,1,low_prob
2197,2197,3,high_prob
2198,2198,1,low_prob
2199,2199,3,high_prob
2200,2200,3,No transition
2201,2201,1,low_prob
2202,2202,3,high_prob
2203,2203,2,low_prob
2204,2204,3,low_prob
2205,2205,1,low_prob
2206,2206,2,low_prob
2207,2207,3,low_prob
2208,2208,1,low_prob
2209,2209,3,high_prob
2210,2210,1,low_prob
2211,2211,3,high_prob
2212,2212,1,low_prob
2213,2213,3,high_prob
2214,2214,4,low_prob
2215,2215,2,high_prob
2216,2216,1,low_prob
2217,2217,3,high_prob
2218,2218,1,low_prob
2219,2219,3,high_prob
2220,2220,2,No transition
2221,2221,3,low_prob
2222,2222,1,low_prob
2223,2223,3,high_prob
2224,2224,4,low_prob
2225,2225,2,high_prob
2226,2226,3,low_prob
2227,2227,4,low_prob
2228,2228,2,high_prob
2229,2229,1,low_prob
2230,2230,3,high_prob
2231,2231,1,low_prob
2232,2232,3,high_prob
2233,2233,2,low_prob
2234,2234,4,low_prob
2235,2235,2,high_prob
2236,2236,3,low_prob
2237,2237,4,low_prob
2238,2238,3,low_prob
2239,2239,2,low_prob
2240,2240,1,No transition
2241,2241,3,high_prob
2242,2242,2,low_prob
2243,2243,1,low_prob
2244,2244,3,high_prob
2245,2245,2,low_prob
2246,2246,4,low_prob
2247,2247,2,high_prob
2248,2248,4,low_prob
2249,2249,2,high_prob
2250,2250,4,low_prob
2251,2251,2,high_prob
2252,2252,1,low_prob
2253,2253,3,high_prob
2254,2254,4,low_prob
2255,2255,2,high_prob
2256,2256,4,low_prob
2257,2257,2,high_prob
2258,2258,1,low_prob
2259,2259,4,low_prob
2260,2260,4,No transition
2261,2261,2,high_prob
2262,2262,3,low_prob
2263,2263,2,low_prob
2264,2264,4,low_prob
2265,2265,2,high_prob
2266,2266,4,low_prob
2267,2267,2,high_prob
2268,2268,4,low_prob
2269,2269,2,high_prob
2270,2270,4,low_prob
2271,2271,2,high_prob
2272,2272,3,low_prob
2273,2273,2,low_prob
2274,2274,3,low_prob
2275,2275,4,low_prob
2276,2276,2,high_prob
2277,2277,1,low_prob
2278,2278,2,low_prob
2279,2279,4,low_prob
2280,2280,1,No transition
2281,2281,3,high_prob
2282,2282,4,low_prob
2283,2283,1,low_prob
2284,2284,3,high_prob
2285,2285,1,low_prob
2286,2286,4,low_prob
2287,2287,3,low_prob
2288,2288,4,low_prob
2289,2289,2,high_prob
2290,2290,4,low_prob
2291,2291,1,low_prob
2292,2292,3,high_prob
2293,2293,4,low_prob
2294,2294,1,low_prob
2295,2295,3,high_prob
2296,2296,4,low_prob
2297,2297,2,high_prob
2298,2298,4,low_prob
2299,2299,2,high_prob
2300,2300,4,No transition
2301,2301,2,high_prob
2302,2302,1,low_prob
2303,2303,4,low_prob
2304,2304,2,high_prob
2305,2305,1,low_prob
2306,2306,4,low_prob
2307,2307,3,low_prob
2308,2308,4,low_prob
2309,2309,2,high_prob
2310,2310,1,low_prob
2311,2311,4,low_prob
2312,2312,3,low_prob
2313,2313,2,low_prob
2314,2314,3,low_prob
2315,2315,1,low_prob
2316,2316,3,high_prob
2317,2317,2,low_prob
2318,2318,4,low_prob
2319,2319,2,high_prob
2320,2320,1,No transition
2321,2321,3,high_prob
2322,2322,4,low_prob
2323,2323,2,high_prob
2324,2324,3,low_prob
2325,2325,1,low_prob
2326,2326,3,high_prob
2327,2327,1,low_prob
2328,2328,3,high_prob
2329,2329,1,low_prob
2330,2330,3,high_prob
2331,2331,1,low_prob
2332,2332,3,high_prob
2333,2333,4,low_prob
2334,2334,3,low_prob
2335,2335,2,low_prob
2336,2336,4,low_prob
2337,2337,2,high_prob
2338,2338,4,low_prob
2339,2339,2,high_prob
2340,2340,2,No transition
2341,2341,1,low_prob
2342,2342,3,high_prob
2343,2343,2,low_prob
2344,2344,4,low_prob
2345,2345,2,high_prob
2346,2346,3,low_prob
2347,2347,4,low_prob
2348,2348,2,high_prob
2349,2349,1,low_prob
2350,2350,2,low_prob
2351,2351,1,low_prob
2352,2352,3,high_prob
2353,2353,2,low_prob
2354,2354,1,low_prob
2355,2355,4,low_prob
2356,2356,2,high_prob
2357,2357,3,low_prob
2358,2358,1,low_prob
2359,2359,3,high_prob
2360,2360,1,No transition
2361,2361,2,low_prob
2362,2362,1,low_prob
2363,2363,3,high_prob
2364,2364,1,low_prob
2365,2365,3,high_prob
2366,2366,4,low_prob
2367,2367,2,high_prob
2368,2368,1,low_prob
2369,2369,3,high_prob
2370,2370,2,low_prob
2371,2371,1,low_prob
2372,2372,3,high_prob
2373,2373,2,low_prob
2374,2374,3,low_prob
2375,2375,2,low_prob
2376,2376,3,low_prob
2377,2377,4,low_prob
2378,2378,2,high_prob
2379,2379,3,low_prob
2380,2380,4,No transition
2381,2381,2,high_prob
2382,2382,3,low_prob
2383,2383,1,low_prob
2384,2384,2,low_prob
2385,2385,1,low_prob
2386,2386,3,high_prob
2387,2387,2,low_prob
2388,2388,3,low_prob
2389,2389,2,low_prob
2390,2390,4,low_prob
2391,2391,2,high_prob
2392,2392,3,low_prob
2393,2393,1,low_prob
2394,2394,2,low_prob
2395,2395,3,low_prob
2396,2396,4,low_prob
2397,2397,2,high_prob
2398,2398,4,low_prob
2399,2399,2,high_prob
2400,2400,1,No transition
2401,2401,3,high_prob
2402,2402,2,low_prob
2403,2403,1,low_prob
2404,2404,4,low_prob
2405,2405,1,low_prob
2406,2406,4,low_prob
2407,2407,1,low_prob
2408,2408,3,high_prob
2409,2409,4,low_prob
2410,2410,2,high_prob
2411,2411,4,low_prob
2412,2412,2,high_prob
2413,2413,1,low_prob
2414,2414,3,high_prob
2415,2415,2,low_prob
2416,2416,1,low_prob
2417,2417,4,low_prob
2418,2418,1,low_prob
2419,2419,3,high_prob
2420,2420,2,No transition
2421,2421,1,low_prob
2422,2422,4,low_prob
2423,2423,2,high_prob
2424,2424,4,low_prob
2425,2425,2,high_prob
2426,2426,4,low_prob
2427,2427,2,high_prob
2428,2428,1,low_prob
2429,2429,3,high_prob
2430,2430,4,low_prob
2431,2431,2,high_prob
2432,2432,3,low_prob
2433,2433,1,low_prob
2434,2434,3,high_prob
2435,2435,4,low_prob
2436,2436,2,high_prob
2437,2437,4,low_prob
2438,2438,1,low_prob
2439,2439,3,high_prob
2440,2440,2,No transition
2441,2441,3,low_prob
2442,2442,1,low_prob
2443,2443,2,low_prob
2444,2444,3,low_prob
2445,2445,4,low_prob
2446,2446,2,high_prob
2447,2447,4,low_prob
2448,2448,2,high_prob
2449,2449,3,low_prob
2450,2450,2,low_prob
2451,2451,4,low_prob
2452,2452,2,high_prob
2453,2453,4,low_prob
2454,2454,3,low_prob
2455,2455,4,low_prob
2456,2456,1,low_prob
2457,2457,3,high_prob
2458,2458,1,low_prob
2459,2459,3,high_prob
2460,2460,3,No transition
2461,2461,2,low_prob
2462,2462,4,low_prob
2463,2463,2,high_prob
2464,2464,4,low_prob
2465,2465,1,low_prob
2466,2466,3,high_prob
2467,2467,4,low_prob
2468,2468,3,low_prob
2469,2469,1,low_prob
2470,2470,3,high_prob
2471,2471,2,low_prob
2472,2472,1,low_prob
2473,2473,3,high_prob
2474,2474,2,low_prob
2475,2475,3,low_prob
2476,2476,1,low_prob
2477,2477,3,high_prob
2478,2478,1,low_prob
2479,2479,3,high_prob
2480,2480,3,No transition
2481,2481,1,low_prob
2482,2482,3,high_prob
2483,2483,2,low_prob
2484,2484,4,low_prob
2485,2485,3,low_prob
2486,2486,2,low_prob
2487,2487,4,low_prob
2488,2488,2,high_prob
2489,2489,1,low_prob
2490,2490,3,high_prob
2491,2491,4,low_prob
2492,2492,2,high_prob
2493,2493,4,low_prob
2494,2494,2,high_prob
2495,2495,1,low_prob
2496,2496,3,high_prob
2497,2497,4,low_prob
2498,2498,3,low_prob
2499,2499,1,low_prob
2500,2500,3,No transition
2501,2501,1,low_prob
2502,2502,3,high_prob
2503,2503,4,low_prob
2504,2504,2,high_prob
2505,2505,4,low_prob
2506,2506,2,high_prob
2507,2507,4,low_prob
2508,2508,2,high_prob
2509,2509,3,low_prob
2510,2510,1,low_prob
2511,2511,3,high_prob
2512,2512,4,low_prob
2513,2513,3,low_prob
2514,2514,4,low_prob
2515,2515,2,high_prob
2516,2516,3,low_prob
2517,2517,2,low_prob
2518,2518,3,low_prob
2519,2519,1,low_prob
2520,2520,4,No transition
2521,2521,2,high_prob
2522,2522,4,low_prob
2523,2523,1,low_prob
2524,2524,3,high_prob
2525,2525,4,low_prob
2526,2526,2,high_prob
2527,2527,4,low_prob
2528,2528,2,high_prob
2529,2529,1,low_prob
2530,2530,2,low_prob
2531,2531,3,low_prob
2532,2532,1,low_prob
2533,2533,3,high_prob
2534,2534,1,low_prob
2535,2535,3,high_prob
2536,2536,1,low_prob
2537,2537,3,high_prob
2538,2538,2,low_prob
2539,2539,1,low_prob
2540,2540,2,No transition
2541,2541,4,low_prob
2542,2542,2,high_prob
2543,2543,4,low_prob
2544,2544,2,high_prob
2545,2545,1,low_prob
2546,2546,3,high_prob
2547,2547,1,low_prob
2548,2548,3,high_prob
2549,2549,4,low_prob
